,price,propertyType,size,exterior,rooms,bathrooms,municipality,latitude,longitude,showAddress,distance,hasVideo,status,hasPlan,has3DTour,has360,floor,hasLift
284,600.0,flat,75.0,True,3,1,Alcalá de Henares,40.4765201,-3.3726216,False,28756,desconocido,desconocido,desconocido,desconocido,desconocido,desconocido,desconocido
285,750.0,flat,70.0,True,2,1,Alcorcón,40.3468848,-3.820639,False,12614,False,good,False,False,False,4,False
286,700.0,flat,36.0,True,2,1,Pozuelo de Alarcón,40.4335309,-3.8135961,False,9525,False,good,False,False,False,3,False
287,695.0,flat,58.0,False,1,1,Madrid,40.3749437,-3.7414692,False,5659,True,good,True,False,True,1,True
288,710.0,flat,66.0,True,1,1,Arganda,40.3007749,-3.4502406,False,25013,False,good,False,False,False,2,True
289,620.0,flat,80.0,True,2,1,Bustarviejo,40.8598935,-3.7084025,False,49280,False,good,False,False,False,2,False
290,700.0,flat,80.0,True,3,1,Collado Mediano,40.691275,-4.0255528,True,40907,False,good,False,False,False,1,False
291,715.0,flat,89.0,True,3,1,Chinchón,40.1366254,-3.4203324,False,39316,False,good,False,False,False,bj,False
292,750.0,flat,50.0,True,1,1,Madrid,40.3591421,-3.5946665,True,11203,False,good,False,False,False,1,True
293,750.0,flat,45.0,True,1,1,Madrid,40.4799197,-3.6483367,False,8426,False,good,True,False,False,2,True
294,550.0,studio,25.0,False,0,1,Madrid,40.4585171,-3.7045191,False,4650,False,good,False,False,False,bj,False
295,730.0,flat,60.0,True,1,1,Colmenar Viejo,40.6620032,-3.7670979,False,27803,False,good,False,False,False,desconocido,False
296,750.0,penthouse,46.0,True,2,1,Madrid,40.3996612,-3.663134,False,3889,False,good,False,False,False,4,True
297,700.0,flat,45.0,True,1,1,Coslada,40.4189818,-3.5392291,False,13887,False,good,False,False,False,bj,False
298,680.0,flat,85.0,True,2,1,Coslada,40.4232434,-3.5463304,False,13303,False,renew,False,False,False,bj,True
299,600.0,flat,28.0,False,1,1,Madrid,40.4564005,-3.7056355,True,4418,True,good,False,False,False,4,False
300,750.0,flat,80.0,True,2,1,Colmenarejo,40.5602502,-4.0174547,False,30995,False,good,False,False,False,1,False
301,700.0,flat,62.0,True,1,1,Alcorcón,40.3492684,-3.8292227,False,13040,False,good,False,False,False,2,True
302,690.0,flat,77.0,True,2,1,Madrid,40.366914,-3.759137,True,7283,False,good,False,False,False,bj,True
303,700.0,flat,50.0,True,1,1,Madrid,40.4860308,-3.6861008,False,7844,False,good,False,False,False,bj,False
304,750.0,flat,87.0,True,2,1,Coslada,40.4226492,-3.5407224,True,13773,False,good,False,False,False,5,True
305,735.0,flat,51.0,True,1,1,Getafe,40.2970317,-3.7555218,False,14023,False,good,False,False,False,4,True
306,700.0,flat,80.0,True,3,1,Móstoles,40.3193269,-3.8696862,True,17777,False,good,False,False,False,5,True
307,725.0,flat,75.0,True,3,1,Fuenlabrada,40.2889156,-3.796248,False,16247,False,good,False,False,False,desconocido,False
308,733.0,flat,68.4,True,2,1,Alcalá de Henares,40.5045743,-3.3862578,False,28541,False,good,False,True,False,2,True
309,750.0,flat,36.0,True,1,1,Madrid,40.4219077,-3.6536601,False,4237,True,good,False,False,False,bj,True
310,675.0,flat,69.0,True,2,1,Madrid,40.3873972,-3.7578528,True,5656,False,good,False,False,False,bj,False
311,650.0,flat,85.0,True,2,1,Guadarrama,40.6768267,-4.0809054,True,43066,True,good,False,False,False,2,False
312,730.0,flat,52.0,True,1,1,Madrid,40.4695795,-3.703982,False,5879,True,good,False,False,False,bj,True
313,700.0,flat,97.0,True,1,1,Loeches,40.3984812,-3.4136208,True,24605,False,good,False,False,False,bj,True
314,690.0,studio,38.0,False,0,1,Madrid,40.4687716,-3.6995272,False,5798,True,good,True,False,True,2,True
315,700.0,flat,70.0,True,2,1,Guadarrama,40.6800109,-4.0786891,True,43166,False,good,False,False,False,1,False
316,600.0,duplex,89.0,True,2,2,Miraflores de la Sierra,40.8138507,-3.7658572,False,44474,False,good,False,False,False,2,False
317,700.0,studio,25.0,False,0,1,Madrid,40.4105363,-3.7021362,False,691,False,good,False,False,False,bj,False
318,690.0,flat,60.0,True,2,1,Sevilla la Nueva,40.3466075,-4.033115,False,29005,False,good,False,False,False,bj,False
319,750.0,duplex,114.0,True,3,3,Serranillos del Valle,40.2047852,-3.8838069,True,28099,False,good,False,False,False,1,False
320,700.0,studio,51.0,True,0,1,Madrid,40.4731048,-3.6359512,False,8471,True,good,False,False,False,bj,False
321,670.0,flat,61.0,True,1,1,Collado Villalba,40.6206783,-4.0207422,False,35136,False,good,False,False,False,bj,True
322,750.0,flat,80.0,True,2,1,Valdemoro,40.1929115,-3.6657067,False,25085,False,good,False,False,False,4,True
323,740.0,studio,33.0,True,0,1,Madrid,40.4667197,-3.6300929,False,8322,False,good,False,False,False,bj,True
324,750.0,flat,110.0,True,4,2,Colmenar Viejo,40.662446,-3.77434,False,27976,False,good,False,False,False,1,False
325,750.0,flat,62.0,True,2,1,Madrid,40.3877769,-3.647613,False,5703,False,good,True,False,False,3,False
326,750.0,studio,70.0,True,0,1,San Sebastián de los Reyes,40.5474992,-3.6169124,True,16273,True,good,False,False,False,bj,True
327,650.0,studio,28.0,True,0,1,Madrid,40.437054,-3.6453254,False,5399,False,good,False,False,False,bj,False
328,625.0,flat,51.0,True,1,1,Arganda,40.2983085,-3.4522637,False,25010,True,good,False,False,False,2,True
329,700.0,flat,35.0,True,1,1,Madrid,40.4125396,-3.6770413,False,2266,True,good,False,False,False,bj,True
330,750.0,flat,95.0,True,2,2,Colmenarejo,40.5585061,-4.0155657,False,30759,False,good,False,False,False,1,False
331,600.0,studio,25.0,False,0,1,Madrid,40.3824905,-3.7062754,False,3812,True,good,False,False,False,bj,False
332,750.0,flat,89.0,True,2,2,Getafe,40.3035699,-3.7358627,False,12878,True,good,False,False,False,2,True
333,700.0,flat,55.0,True,1,1,Valdemorillo,40.4988499,-4.0658113,False,32004,True,good,False,False,False,1,True
334,750.0,flat,90.0,True,3,2,Campo Real,40.3387599,-3.3797774,False,28736,False,good,False,False,False,2,True
335,750.0,flat,48.0,True,2,1,Madrid,40.4774266,-3.7156078,False,6832,False,good,False,False,False,2,True
336,625.0,flat,57.0,True,2,1,Aranjuez,40.0318018,-3.6022527,False,43647,False,good,False,False,False,bj,False
337,750.0,flat,46.0,True,1,1,San Sebastián de los Reyes,40.5503337,-3.6291068,False,16127,False,good,True,False,False,1,False
338,695.0,flat,59.0,True,1,1,Madrid,40.3422534,-3.6759117,True,8595,False,good,False,False,False,4,True
339,450.0,flat,40.0,True,1,1,Robledo de Chavela,40.4998294,-4.2391831,False,46273,True,good,False,False,False,1,False
340,720.0,flat,58.0,True,2,1,Alcorcón,40.3413409,-3.8274861,False,13451,True,good,False,False,False,bj,False
341,745.0,flat,73.0,True,2,1,Alcalá de Henares,40.5052934,-3.3833502,False,28800,False,good,False,True,False,2,True
342,720.0,flat,69.6,True,2,1,Alcalá de Henares,40.5061525,-3.3859746,False,28624,False,good,False,True,False,2,True
343,750.0,flat,55.0,True,2,1,Madrid,40.4829488,-3.6891281,False,7462,False,good,False,False,False,1,False
344,720.0,studio,48.0,True,0,1,Madrid,40.442797,-3.6437942,True,5808,False,good,False,False,False,1,True
345,725.0,studio,44.0,False,0,1,Madrid,40.4267756,-3.7007304,True,1140,False,good,False,False,False,8,True
346,750.0,flat,80.0,False,2,1,Madrid,40.3474728,-3.6770211,True,8011,False,good,False,False,False,5,True
347,550.0,flat,86.0,True,2,1,Torrelaguna,40.8244476,-3.5374048,False,47448,False,good,False,False,False,1,True
348,640.0,flat,69.0,True,2,1,Villalbilla,40.4371512,-3.3579945,True,29311,False,good,False,False,False,2,True
349,700.0,flat,54.0,True,1,1,Getafe,40.3139255,-3.7303869,False,11656,True,good,True,False,True,1,True
350,700.0,flat,59.0,True,1,1,Madrid,40.3727138,-3.770851,True,7529,False,good,False,False,False,6,True
351,700.0,flat,75.0,True,2,1,Alcalá de Henares,40.4909687,-3.3579488,True,30359,False,good,False,False,False,1,False
352,695.0,flat,62.0,False,2,1,Alcobendas,40.5430027,-3.6356712,True,15162,False,good,False,False,False,3,False
